ID,Yield,Tensile,Elongation,C,Mn,S,P,Ni,Cu,Nb,Vintage,Grade_Name
2425,76749.65563,101868.868,25.51100404,0.221391756,0.89878299,0.019611754,0.013614876,0.047620066,0.099665239,0.020593705,1951.412432,X56
2304,57879.67394,73597.61235,27.14081827,0.25578595,1.153476008,0.015307388,0.001907645,0.02330474,0.070897963,0.028211798,1958.608407,X52
1249,61282.20597,65969.96872,32.76651383,0.176422478,0.650119793,0.026380076,0.012987706,0.025578514,0.006131739,0.003445701,1961,X42
650,41484.36539,76277.23306,31.07837771,0.082644033,0.473784031,0.012474319,0.000639175,0.074468894,0.008815452,0.002667417,1990,Grade B
984,50500,66000,21,0.27,0.78,0.03,0.012,0.036,0.13,0.002,1960,X42
373,33742.05879,48446.69938,34.51107721,0.068955513,0.214442773,0.01755605,0.010052988,0.033195794,0.052426482,0.001618757,1947.71697,Grade A
1914,55464.72269,70177.87362,30.91441104,0.247982092,0.707986287,0.024129076,0.063532296,0.008912132,0.255146082,0.002190491,1958.794475,X46
614,44100,73500,32.4,0.246,0.663,0.008,0.01,0.036,0.014,0.001,1990,Grade B
4070,81101.45838,101651.4027,26.3056347,0.076378448,1.135105402,0.003814385,0.009537942,0.071959362,0.12350192,0.041472311,2014.84902,X70
1201,58469.45477,71202.38175,32.19497315,0.245333525,0.817952123,0.027935991,0.010892581,0.040428312,0.178858777,0.012437603,1993,X42
3173,74523.36779,84519.04703,28.70815504,0.16806628,1.064403896,0.015193592,0.003796538,0.365654406,0.198290462,0.019278717,1969.63717,X60
4015,78079.92066,95948.23858,29.27717865,0.039107979,1.517539578,0.003152233,0.010052082,0.016245479,0.146567742,0.046521218,2008.435669,X70
1605,54252.86995,81252.57192,26.28769317,0.247770229,0.861150384,0.015984066,0.065457502,0.059020577,0.301489146,0.001749042,1968,X46
2699,77154.69418,131587.9685,18.08297516,0.095261613,0.945219705,0.030081773,0.004807785,0.006052352,0.098521358,0.031999167,1943.836394,X56
1942,58000,77000,29,0.22,0.82,0.028,0.019,0.035,0.17,0,1947,X52
2099,67000,91500,28,0.258,1.06,0.016,0.012,0.039,0.017,0.019,2008,X52
1528,55500,72400,27.8,0.248,0.777,0.025,0.014,0.015,0.027,0.001,1954,X46
977,46000,73000,35,0.24,0.57,0.022,0.01,0.02,0.05,0,1939,X42
2327,68161.23703,74234.02591,23.83516033,0.22186397,1.127225309,0.020488009,0.022495819,0.042243132,0.04526402,0.002206807,1950.153734,X52
2249,53510.08969,81528.92215,32.74539191,0.203021807,1.262507873,0.018570213,0.010115599,0.026653528,0.102578637,0.019618375,1972,X52
1765,55360.50669,80917.2232,18.54235948,0.26552557,0.621997333,0.016737416,0.054616228,0.063969523,0.14288213,0.001551381,1966,X46
975,44200,74500,36,0.24,0.57,0.022,0.01,0.02,0.05,0,1939,X42
2032,64500,88000,27,0.264,0.976,0.025,0.012,0.069,0.125,0.003,1959,X52
3447,70279.65891,94354.85929,17.58338628,0.143956623,1.028709484,0.025016608,0.016618754,0.006098096,0.055647052,0.049893004,1976.844324,X65
2808,77134.68172,106639.4127,21.56830437,0.264501186,0.851326167,0.036257277,0.00491794,0.051762176,0.135039212,0.012200121,1953.53832,X56
2922,72442.8202,98137.12392,31.07574031,0.246385914,1.111869751,0.010055625,0.009081879,0.356618114,0.118080154,0.03265144,1977,X60
1190,55538,71486,27.5,0.215,0.74,0.016,0.012,0.089,0.094,0.001,1975,X42
242,36714.43418,44481.92163,22.53323948,0.06236212,0.360814713,0.011601069,0.012190655,0.037881761,0.012960486,0.002037074,1954.239237,Grade A
3324,68000,84500,29.2,0.058,1.03,0.014,0.008,0.019,0.029,0.056,2006,X65
1346,61248.15252,69213.05928,32.25972111,0.228309215,0.258317535,0.015621995,0.008927464,0.060531676,0.082221842,0.000845163,1976.881989,X42
4033,80433.84261,89643.01994,31.34194006,0.04899909,1.359542209,0.004639118,0.013605723,0.036071558,0.180192827,0.091309544,2014.199319,X70
3284,70418.40003,82905.07961,31.39167732,0.204736095,1.192793771,0.010596894,0.00567703,0.248947646,0.153501089,0.020796292,1990.199022,X60
2517,77232.58065,111142.8469,22.81910392,0.208479097,1.017878653,0.021747295,0.006407146,0.053568456,0.168151373,0.015225879,1949.974663,X56
2276,67178.04319,85736.159,39.20909114,0.236110941,1.299971464,0.011432133,0.01738954,0.020798753,0.008352768,0.021833259,1958.35413,X52
2654,77126.78742,84016.25148,27.77481737,0.234292734,0.399071171,0.041365681,0.016746103,0.103726528,0.010074372,0.009432833,1955.332345,X56
10,33694.89283,68466.99448,40.34045524,0.054472999,0.568674955,0.015671922,0.011810118,0.045101873,0.025952051,0.001135106,1949,Grade A
1897,59739.06475,80442.64611,29.28902712,0.230678249,0.876125633,0.018058601,0.047394452,0.036525566,0.241152293,0.001106914,1953.826125,X46
2011,45700,80500,39,0.272,1.1,0.018,0.015,0.027,0.038,0.003,1968,X52
1905,58537.11901,74569.82565,24.14740326,0.200704498,0.681950548,0.026331296,0.04507429,0.033361677,0.271747651,0.00145141,1961.802835,X46
1813,55094.09226,73482.801,22.89490676,0.218519304,0.73341133,0.012790416,0.045652282,0.037320897,0.247219814,0.00049183,1950.472435,X46
1674,49690.55421,76697.16655,30.90469905,0.272338885,0.801777958,0.018329157,0.055101603,0.040984796,0.378042492,0.00057304,1973,X46
2639,77393.06738,122087.2165,16.86557428,0.194512361,0.774668359,0.035329895,0.004731179,0.022440356,0.183871102,0.001267964,1943.982673,X56
4184,84477.84212,100094.7072,28.88535494,0.062618057,1.62563117,0.001648631,0.018050638,0.093604536,0.058665273,0.066558789,2012.871523,X70
3157,71035.47738,77342.85034,29.8795394,0.18685557,1.181805301,0.02504093,0.013347867,0.193891353,0.096745248,0.00501534,1975.327371,X60
1504,49200,67500,35.5,0.183,0.953,0.016,0.008,0.02,0.052,0.001,1961,X46
2366,56835.26632,94326.01599,30.97130135,0.195237004,1.067024602,0.01904437,0.013861393,0.016602626,0.039660337,0.011938078,1959.9207,X52
3134,63002.2411,79839.25211,27.48273734,0.126025867,1.249114792,0.012401564,0.009356021,0.094422384,0.130711838,0.046327003,1979.045767,X60
578,47700,70000,35.6,0.228,0.542,0.025,0.028,0.06,0.05,0.001,1948,Grade B
1017,47700,67500,38.1,0.164,0.79,0.007,0.016,0.02,0.007,0.001,1961,X42
1943,58000,79000,26,0.27,0.73,0.017,0.023,0.075,0.18,0,1947,X52
2141,67000,86000,16.3,0.206,1.11,0.017,0.01,0.073,0.043,0.001,1967,X52
3613,75332.0868,90453.35279,25.04025701,0.126210239,0.832630616,0.023831727,0.01307953,0.000584306,0.056234376,0.033196428,1988.147288,X65
183,34766.38889,52909.13464,42.54727947,0.04630086,0.250073266,0.027647368,0.006816525,0.026576498,0.089317298,0.000115511,1945.086571,Grade A
452,35523.81642,58741.31343,51.14948973,0.008084567,0.49381321,0.019088173,0.009412775,0.026985656,0.107660235,0.001505985,1944.299896,Grade A
2415,77048.73094,93121.20383,24.73519947,0.1808336,1.089620606,0.016200028,0.013873523,0.052261935,0.084192663,0.022514386,1953.892673,X56
3462,73933.37791,96554.61937,27.30115741,0.123714666,1.504141922,0.017721349,0.01279611,0.038004069,0.013481712,0.035509964,2004.229445,X65
1203,57974.11305,63705.69401,31.91254605,0.218201319,0.584970973,0.018002203,0.012322951,0.066898132,0.178223679,0.000753309,1989,X42
360,36715.08777,45312.68241,32.22733944,0.073728179,0.787349039,0.021159746,0.01812875,0.029985377,0.141243649,0.001471809,1945.953338,Grade A
35,38876.10709,55269.50616,48.77055229,0.107845097,0.061932991,0.019685965,0.019641747,0.0181841,0.098299013,0.001129507,1952,Grade A
2648,76534.47586,93723.59269,26.08353481,0.210444082,0.207860904,0.026182387,0.026824577,0.027904197,0.212849288,0.023987817,1956.562727,X56
3213,62300.54338,91710.46563,23.48179174,0.213831708,0.953000855,0.01888287,0.001925138,0.05771791,0.15498003,0.048449223,1980.102242,X60
483,33666.84257,49335.72416,42.40335303,0.092222621,0.313947737,0.018211952,0.006926211,0.015042122,0.074578058,0.000644722,1944.617529,Grade A
1475,52500,76500,26,0.234,0.699,0.029,0.053,0.056,0.097,0.002,1949,X46
544,45600,79000,37.1,0.215,0.74,0.021,0.006,0.021,0.025,0.001,1957,Grade B
3768,73500,89500,29.9,0.121,1.37,0.004,0.013,0.009,0.006,0.021,2008,X70
4084,79034.47534,90366.80681,30.43843547,0.051832653,1.103081263,0.003294018,0.013971173,0.072745917,0.245627921,0.054255296,2014.735649,X70
418,32931.58935,45804.24939,42.16710775,0.083573073,0.56032468,0.018780291,0.009161053,0.025894794,0.064663339,0.00145524,1944.070596,Grade A
41,33777.31383,67385.98255,32.96387304,0.056821255,0.529275471,0.013178067,0.009353532,0.025888796,0.097325848,0.001010795,1945,Grade A
3962,81989.94523,93307.96057,31.49154623,0.024374528,1.240733179,0.002931655,0.014443994,0.14761724,0.1121998,0.069279552,2007.567611,X70
1988,56000,71000,27,0.157,0.78,0.025,0.007,0.031,0.046,0.024,1968,X52
2909,62303.36003,84451.94289,28.33056887,0.22389805,1.025009885,0.018023646,0.00786526,0.02023554,0.005644677,0.011721331,1969,X60
1507,49200,68500,28.1,0.234,0.68,0.021,0.006,0.012,0.256,0.001,1958,X46
3842,81596.05395,98995.65237,34.49599172,0.044489091,0.95660023,0.000718896,0.016009314,0.122555577,0.262761133,0.051150208,2014.073934,X70
632,55218,76711,28.2,0.216,0.701,0.02,0.006,0.005,0.003,0.001,1972,Grade B
33,34972.9017,50110.65778,31.38711977,0.049603668,0.451229797,0.02096314,0.007961052,0.020211022,0.048710144,0.001029616,1948,Grade A
2874,61500,79000,30.4,0.24,1.32,0.022,0.013,0.019,0.035,0.026,1965,X60
2034,59500,82000,32,0.266,1.04,0.023,0.01,0.02,0.116,0.003,1957,X52
3227,70488.12589,89873.20178,30.6458929,0.219395253,0.99184519,0.01716282,0.010250516,0.243109555,0.065676769,0.012696353,1978.262762,X60
2239,58574.53899,90539.03529,17.62542335,0.231197264,0.919578851,0.026340144,0.002695329,0.025723848,0.195020265,0.010099116,1958,X52
2121,57000,68000,30.2,0.14,0.462,0.019,0.009,0.011,0.008,0.032,1972,X52
3381,73288.39109,85629.92731,28.89322722,0.093704516,0.966903788,0.027648675,0.007505911,0.051441112,0.029338813,0.051547579,1973.19326,X65
3055,69077.65656,97811.29216,30.37762877,0.224148389,1.248380338,0.012368856,0.010170561,0.070841655,0.003295477,0.009406046,1976,X60
3982,83493.49577,95067.54959,27.95931801,0.076556063,1.299587283,0.004937673,0.015691725,0.104094439,0.110958216,0.067092148,2011.522788,X70
1738,56211.29545,68918.64247,23.91073542,0.194248375,0.893318191,0.018655125,0.05210244,0.034273618,0.189449723,0.001962914,1955,X46
74,37589.93728,52959.1489,25.35755071,0.067404168,0.312450354,0.025610047,0.0218985,0.01227577,0.055910867,0.001187865,1942,Grade A
1373,49308.78545,62812.25548,28.0497187,0.159951659,0.707741308,0.023855867,0.000601415,0.017167867,0.039734506,0.011860435,1997.942407,X42
2574,77074.56274,97216.5938,24.50103063,0.242458598,1.187802626,0.0197226,0.01886442,0.035069164,0.067227499,0.018302217,1952.192899,X56
3720,72791.14176,91100.26054,21.23017776,0.049073991,1.19334423,0.00205617,0.014826822,0.047674697,0.024214822,0.020172768,2011.631589,X65
1043,42500,68000,38,0.239,0.7,0.024,0.008,0.014,0.016,0.001,1951,X42
122,38214.81123,58824.10895,31.21027792,0.040904289,0.210895764,0.026807065,0.021136928,0.024936434,0.024715255,0.002167496,1944,Grade A
889,37818.77597,63413.22814,35.09357118,0.124424253,0.745891841,0.017748037,0.016475195,0.070891812,0.11979694,0.00422052,1977.938722,Grade B
3490,74566.25877,87958.80806,23.60799716,0.173084986,0.715931218,0.000941409,0.013360851,0.031964009,0.124161837,0.043885669,2000.132023,X65
2927,69960.72107,78613.39707,32.80130214,0.175464323,0.51910038,0.019411854,0.014131667,0.125059722,0.031134257,0.029283467,1983,X60
1922,51900,78700,32.5,0.14,0.88,0.01,0.01,0.014,0.02,0,1962,X52
1961,61000,81000,26,0.21,1.29,0.019,0.018,0.019,0.068,0.003,1949,X52
1537,59337,77256,21.8,0.254,0.54,0.026,0.03,0.048,0.393,0.001,1948,X46
2548,77219.34131,102254.3401,24.89613266,0.232545815,0.720352932,0.021605852,0.019786218,0.090778911,0.064433121,0.016235813,1950.240836,X56
2998,66475.68241,89623.57995,29.90405787,0.194636816,0.808511947,0.013541421,0.005305855,0.106532548,0.066810204,0.053045226,1983,X60
261,37059.23585,49464.60974,51.28339932,0.038277779,0.488998805,0.022509384,0.000786755,0.022817369,0.077376622,0.001254964,1942.798544,Grade A
1466,59500,71500,24,0.23,0.83,0.018,0.007,0.053,0.049,0,1949,X46
2606,77344.72933,97673.90959,26.84365471,0.211172416,1.275426347,0.012865729,0.005136399,0.104500535,0.176525822,0.005523824,1953.409478,X56
530,55500,71000,32.6,0.15,0.588,0.023,0.006,0.009,0.022,0.001,1959,Grade B
3859,82678.33689,97575.73299,29.60589056,0.027328914,1.316814901,0.004218504,0.01916314,0.070525762,0.019998058,0.079434877,2016.013489,X70
3120,67361.10061,93477.70779,27.29086203,0.123842414,1.208548679,0.017551645,0.004814861,0.211255278,0.024637243,0.019934695,1971.509599,X60
2954,60860.32595,91287.3643,34.02455638,0.18553877,1.118349828,0.012349419,0.007306523,0.415620935,0.07593576,0.023551873,1969,X60
2721,77111.36276,134173.0588,26.54304072,0.224781649,0.373852466,0.02940261,0.015253574,0.1038205,0.046308278,0.025590342,1957.549741,X56
2215,62828,79135,29.5,0.224,1.165,0.02,0.02,0.057,0.065,0.001,1963,X52
725,55278.09126,66223.04684,18.38376558,0.164500038,0.332820615,0.021737889,0.051079254,0.018824544,0.014866234,0.002982233,1976,Grade B
613,40500,61500,43.5,0.141,0.422,0.025,0.011,0.064,0.128,0.001,1990,Grade B
1514,50000,69500,35.7,0.221,0.841,0.013,0.016,0.018,0.06,0.001,1966,X46
1562,53954.14693,75423.09074,31.92701789,0.247199944,0.825002547,0.028342383,0.040758421,0.08288248,0.363380835,0.001793858,1968,X46
96,35059.54346,49658.47975,30.13298688,0.167616915,0.505665943,0.026780645,0.020626552,0.026030845,0.089136662,0.001143113,1945,Grade A
414,35387.4834,53584.33834,36.73477282,0.026387087,0.405946753,0.018709758,0.023433526,0.01703495,0.015947312,0.000518895,1942.459107,Grade A
474,35020.38798,52372.12718,46.74290341,0.083792937,0.323008199,0.014114569,0.014364561,0.02504159,0.054422796,0.00148276,1950.609544,Grade A
1075,58275,82850,34.3,0.218,1.01,0.006,0.008,0.01,0.013,0.001,1985,X42
3287,69054.22665,98165.13953,28.31217876,0.207536418,1.358959606,0.013682383,0.010621963,0.360529162,0.151698976,0.026607664,1971.265221,X60
1576,56867.91201,75870.77351,22.49507605,0.256954566,0.730601123,0.027070583,0.053598599,0.058849236,0.318654528,0.00020946,1967,X46
1621,60647.65932,78591.12993,26.26021129,0.224027173,0.671135451,0.012914054,0.021612759,0.052439257,0.301009233,0.001504179,1970,X46
3983,81408.3101,98715.21821,30.57234243,0.078221291,1.340461233,0.001903741,0.012389248,0.04191052,0.162622895,0.045874869,2007.12165,X70
2575,77373.56206,105863.5192,23.84947526,0.181041594,1.117957071,0.016255476,0.007696229,0.069735503,0.117116432,0.015175617,1951.670956,X56
2846,77248.60861,110329.632,18.9753726,0.227438157,0.742754809,0.024920376,0.014093891,0.062529751,0.04864311,0.030321577,1950.535946,X56
986,47900,66000,22.4,0.26,0.79,0.02,0.012,0.032,0.075,0.003,1950,X42
301,36064.38887,57183.09473,7.84120062,0.172443763,0.262910629,0.024011368,0.009619493,0.020443133,0.06884637,0.000972952,1945.778444,Grade A
3065,68272.56381,99956.44265,24.87694949,0.178751388,0.923101021,0.017306989,0.006097103,0.388107432,0.184230969,0.014165715,1978,X60
314,33058.59902,50847.23705,24.84756306,0.099604441,0.469993927,0.017194868,0.030695564,0.030659037,0.086404097,0.001794582,1954.513248,Grade A
2069,61500,82500,26.4,0.27,1.21,0.028,0.013,0.013,0.015,0.02,1961,X52
1722,56514.8116,65854.61632,28.64824791,0.229298551,0.745113342,0.02703824,0.044726162,0.044120133,0.127827339,0.001248149,1949,X46
2399,76885.34958,95281.86434,25.91449774,0.201734598,1.101802631,0.018506892,0.017264995,0.05117277,0.080991943,0.018401667,1951.133621,X56
752,41785.3174,77205.9386,29.02915806,0.175974,0.264645217,0.024094209,0.005958645,0.045660373,0.057025807,0.000579311,1975.202835,Grade B
3099,68930.09526,108137.6066,22.67530388,0.183850873,0.93560666,0.010327577,0.006721882,0.180663068,0.138623466,0.01290522,1976.033577,X60
3748,69453.12616,80675.41582,27.82296609,0.124466207,1.500593085,0.001164487,0.006519308,0.051401753,0.051857387,0.043574905,1985.636841,X65
2407,76972.49811,92417.32525,28.18107444,0.222611292,1.026987068,0.019384891,0.007857968,0.046041457,0.096393336,0.023783108,1952.12186,X56
2494,76795.83507,95419.12162,25.03253969,0.231510867,0.816896303,0.015533226,0.010281864,0.053338582,0.077483935,0.020620689,1953.828958,X56
2900,74600,99600,20.2,0.184,1.01,0.018,0.01,0.012,0.009,0.026,1982,X60
616,55700,67100,31,0.226,0.489,0.026,0.011,0.032,0.048,0.001,1968,Grade B
3024,63516.66378,91714.92094,26.94730849,0.225037584,1.278574893,0.017696866,0.009361581,0.017894439,0.052017424,0.034381018,1972,X60
123,34570.86748,59521.32507,43.00636129,0.163747362,0.391583654,0.023562322,0.008406022,0.030180419,0.103211346,0.000464442,1953,Grade A
2332,62808.1336,103638.1547,28.16855268,0.267934466,0.85818643,0.017538193,0.01857962,0.02936239,0.062233665,0.017476667,1960.322238,X52
69,37322.08854,57872.16549,25.96124187,0.103084547,0.32802833,0.025873373,0.003822881,0.030684926,0.043104199,0.000608628,1941,Grade A
1045,46300,71000,38.2,0.279,0.74,0.025,0.009,0.015,0.017,0.001,1951,X42
1790,60438.99908,68476.14892,26.34287632,0.255521305,0.583836693,0.022983935,0.063896973,0.049548417,0.241265298,0.00136159,1969.746661,X46
6,35250.77298,65918.74408,54.20107132,0.056531207,0.478250195,0.0069646,0.021960554,0.01739249,0.040062035,0.001424822,1940,Grade A
246,35358.6923,49216.15409,33.74638622,0.102444939,0.586265394,0.013755012,0.008514573,0.018633366,0.045437081,0.001152962,1951.602028,Grade A
2702,77330.21727,122143.7069,23.41060744,0.224462005,0.901436434,0.012974015,0.001920126,0.018145255,0.091030073,0.022911895,1951.167392,X56
1720,58813.95793,73995.71767,24.48526416,0.245449206,0.844266182,0.018781436,0.061460627,0.007776975,0.332237633,0.001866773,1972,X46
3423,69377.38605,80442.34323,17.0616289,0.160123479,1.334933375,0.012902199,0.014002876,0.036669881,0.087274947,0.03337864,1988.108264,X65
2322,57952.12299,106689.019,31.77764167,0.24859892,1.35786927,0.020764883,0.016315963,0.004155316,0.043368239,0.002506563,1951.24516,X52
1955,61000,89000,26,0.27,1.06,0.023,0.03,0.069,0.26,0.004,1952,X52
2684,76690.77941,99273.55408,16.19179264,0.259000439,0.372574251,0.014696335,0.002912589,0.022232742,0.113502956,0.025903061,1952.571937,X56
2152,66500,86000,23.1,0.269,1.21,0.011,0.009,0.013,0.08,0.001,1973,X52
3230,63362.28528,71822.02902,29.25648537,0.21715106,1.265853503,0.010870763,0.011530943,0.258179013,0.01051663,0.045015968,1975.214436,X60
1518,63500,78500,28.4,0.224,0.819,0.012,0.006,0.055,0.138,0.001,1973,X46
1869,48520.3734,73040.55038,21.94409144,0.195095096,0.825356089,0.015290834,0.052026912,0.03609321,0.334650672,0.000462058,1956.471215,X46
1928,55900,68650,31,0.21,1.02,0.019,0.011,0.02,0.076,0.021,1960,X52
2023,63000,85000,32,0.23,1.16,0.02,0.009,0.007,0.01,0.002,1961,X52
3453,71274.84368,87110.06779,28.82954022,0.138581498,0.691410284,0.00477982,0.019243669,0.025365546,0.051507152,0.054187567,2000.502424,X65
